transaction_id,customer_id,timestamp,amount,transaction_type,merchant_category,location,device_type,account_age_days,transaction_frequency,previous_transaction_amount,distance_from_usual_location,is_fraud
TXN-100925,CUST-1191,2025-05-14 15:55:00,651.92,UPI Transfer,Dining & Food,Bengaluru,Desktop Web Browser,1195,2,586.9,11.08,0
TXN-101010,CUST-1002,2025-05-14 15:56:12,826.4,UPI Transfer,Utilities & Bills,Chennai,Trusted Mobile App (iOS),487,3,564.39,2.44,0
TXN-100799,CUST-1109,2025-05-14 16:20:10,562.56,Online,Dining & Food,Kochi,Desktop Web Browser,1140,2,875.7,10.43,0
TXN-100126,CUST-1019,2025-05-14 21:26:18,588.29,UPI Transfer,Utilities & Bills,Delhi,Desktop Web Browser,630,3,785.68,4.07,0
TXN-100562,CUST-1099,2025-05-14 22:07:25,533.42,POS / In-Store,Utilities & Bills,Jaipur,Trusted Mobile App (iOS),221,2,575.57,16.86,0
TXN-100137,CUST-1224,2025-05-14 22:16:56,612.13,POS / In-Store,Healthcare & Medical,Kochi,Desktop Web Browser,615,1,483.77,51.77,0
TXN-100040,CUST-1043,2025-05-15 07:02:47,1183.95,UPI Transfer,Dining & Food,Kochi,Trusted Mobile App (Android),1225,1,963.7,1.48,0
TXN-100971,CUST-1234,2025-05-15 07:35:17,353.19,POS / In-Store,Dining & Food,Kochi,Trusted Mobile App (Android),1006,2,549.01,10.95,0
TXN-100756,CUST-1234,2025-05-15 07:38:54,569.34,UPI Transfer,Healthcare & Medical,Kochi,Trusted Mobile App (Android),1006,2,800.48,16.28,0
TXN-100005,CUST-1152,2025-05-15 14:06:47,2270.68,Online,Grocery & Supermarkets,Bengaluru,Trusted Mobile App (Android),291,2,1274.23,5.78,0
TXN-100625,CUST-1220,2025-05-15 14:19:45,920.67,POS / In-Store,Grocery & Supermarkets,Ahmedabad,Trusted Mobile App (Android),560,1,549.82,2.78,0
TXN-100763,CUST-1006,2025-05-15 15:43:52,814.19,UPI Transfer,Healthcare & Medical,Delhi,Trusted Mobile App (iOS),506,2,1184.51,8.44,0
TXN-100704,CUST-1173,2025-05-15 16:05:00,470.65,Online,Dining & Food,Kochi,Trusted Mobile App (Android),108,1,384.21,0.74,0
TXN-100027,CUST-1106,2025-05-15 19:52:13,848.69,UPI Transfer,Utilities & Bills,Jaipur,Desktop Web Browser,1501,1,953.34,1.14,0
TXN-100185,CUST-1063,2025-05-16 09:41:24,807.94,POS / In-Store,Healthcare & Medical,Mumbai,Trusted Mobile App (Android),69,1,722.06,25.14,0
TXN-100621,CUST-1176,2025-05-16 10:34:51,1682.43,POS / In-Store,Utilities & Bills,Kolkata,Trusted Mobile App (Android),1271,2,930.2,14.91,0
TXN-100232,CUST-1003,2025-05-16 10:55:02,502.67,UPI Transfer,Grocery & Supermarkets,Bengaluru,Desktop Web Browser,239,3,720.27,2.81,0
TXN-101104,CUST-1103,2025-05-16 16:07:23,416.4,POS / In-Store,Grocery & Supermarkets,Pune,Trusted Mobile App (iOS),829,3,886.37,14.93,0
TXN-100809,CUST-1047,2025-05-16 19:44:55,671.16,POS / In-Store,Utilities & Bills,Hyderabad,Trusted Mobile App (iOS),1315,3,586.65,68.7,0
TXN-100431,CUST-1249,2025-05-16 21:40:29,2865.29,POS / In-Store,Utilities & Bills,Ahmedabad,Trusted Mobile App (Android),721,2,2935.51,15.85,0
TXN-100735,CUST-1248,2025-05-17 10:44:22,1016.18,POS / In-Store,Utilities & Bills,Pune,Trusted Mobile App (Android),463,1,2107.87,8.78,0
TXN-100271,CUST-1008,2025-05-17 11:36:40,726.58,Online,Grocery & Supermarkets,Ahmedabad,Trusted Mobile App (iOS),1496,1,836.54,49.82,0
TXN-100655,CUST-1161,2025-05-17 12:36:46,2963.23,UPI Transfer,Utilities & Bills,Pune,Desktop Web Browser,1799,3,2977.26,12.06,0
TXN-100520,CUST-1037,2025-05-17 14:10:34,693.16,UPI Transfer,Grocery & Supermarkets,Kochi,Desktop Web Browser,674,1,585.45,11.23,0
TXN-100534,CUST-1111,2025-05-17 17:45:28,267.79,POS / In-Store,Dining & Food,Mumbai,Trusted Mobile App (iOS),1226,2,343.61,7.18,0
TXN-100923,CUST-1022,2025-05-17 23:41:23,320.06,UPI Transfer,Utilities & Bills,Mumbai,Desktop Web Browser,496,1,370.7,2.84,0
TXN-100495,CUST-1135,2025-05-18 12:24:34,1890.0,UPI Transfer,Dining & Food,Jaipur,Trusted Mobile App (Android),1388,1,1214.11,1.27,0
TXN-100122,CUST-1240,2025-05-18 16:54:38,477.78,Online,Utilities & Bills,Pune,Desktop Web Browser,1399,3,607.85,3.94,0
TXN-100117,CUST-1089,2025-05-18 16:57:54,1016.21,POS / In-Store,Dining & Food,Pune,Trusted Mobile App (Android),897,2,913.0,3.26,0
TXN-100314,CUST-1221,2025-05-19 09:31:24,1903.55,Online,Grocery & Supermarkets,Hyderabad,Desktop Web Browser,597,2,2865.19,17.77,0
TXN-100224,CUST-1038,2025-05-19 14:48:25,660.16,POS / In-Store,Utilities & Bills,Hyderabad,Desktop Web Browser,1052,3,661.92,7.37,0
TXN-100856,CUST-1112,2025-05-19 17:57:26,1062.71,POS / In-Store,Healthcare & Medical,Ahmedabad,Desktop Web Browser,1776,3,701.74,5.41,0
TXN-100708,CUST-1217,2025-05-19 20:54:12,1195.21,UPI Transfer,Grocery & Supermarkets,Ahmedabad,Desktop Web Browser,1699,2,748.39,10.63,0
TXN-100309,CUST-1186,2025-05-19 22:58:30,1485.87,POS / In-Store,Dining & Food,Kolkata,Trusted Mobile App (Android),1395,2,1054.3,47.9,0
TXN-101075,CUST-1224,2025-05-20 08:04:10,1028.91,UPI Transfer,Utilities & Bills,Delhi,Desktop Web Browser,615,3,384.68,8.17,0
TXN-101003,CUST-1072,2025-05-20 09:36:23,990.36,UPI Transfer,Utilities & Bills,Pune,Trusted Mobile App (iOS),1134,1,918.69,7.88,0
TXN-100159,CUST-1053,2025-05-20 09:57:47,1427.52,POS / In-Store,Healthcare & Medical,Delhi,Desktop Web Browser,1129,2,1272.73,14.65,0
TXN-100688,CUST-1217,2025-05-20 10:22:35,748.39,Online,Utilities & Bills,Ahmedabad,Desktop Web Browser,1699,3,831.26,15.69,0
TXN-100011,CUST-1062,2025-05-20 14:44:28,1055.43,Online,Grocery & Supermarkets,Jaipur,Trusted Mobile App (iOS),1256,2,618.89,12.96,0
TXN-100917,CUST-1162,2025-05-20 20:04:51,285.74,Online,Utilities & Bills,Hyderabad,Trusted Mobile App (iOS),356,3,288.04,9.67,0
TXN-100106,CUST-1017,2025-05-20 21:02:42,803.73,Online,Utilities & Bills,Mumbai,Desktop Web Browser,970,2,400.16,1.27,0
TXN-101055,CUST-1168,2025-05-20 21:45:26,406.21,POS / In-Store,Utilities & Bills,Chennai,Trusted Mobile App (iOS),1613,2,424.86,2.95,0
TXN-101193,CUST-1038,2025-05-21 01:24:00,188198.07,Wire Transfer,Electronics & Gadgets,Kochi,Unknown Device,998,9,551.82,835.59,1
TXN-101085,CUST-1100,2025-05-21 01:29:15,1571.12,UPI Transfer,Utilities & Bills,Hyderabad,Trusted Mobile App (iOS),862,1,908.28,17.84,0
TXN-100871,CUST-1161,2025-05-21 08:07:44,2240.33,Online,Healthcare & Medical,Pune,Desktop Web Browser,1799,3,2333.42,9.05,0
TXN-100173,CUST-1138,2025-05-21 08:17:34,1622.7,Online,Dining & Food,Jaipur,Trusted Mobile App (iOS),587,3,1381.65,11.09,0
TXN-101071,CUST-1070,2025-05-21 08:31:39,2194.99,UPI Transfer,Dining & Food,Ahmedabad,Desktop Web Browser,368,1,6201.25,11.88,0
TXN-101080,CUST-1096,2025-05-21 11:02:44,513.05,Online,Grocery & Supermarkets,Ahmedabad,Trusted Mobile App (Android),977,2,314.13,55.74,0
TXN-101084,CUST-1088,2025-05-21 20:55:33,1280.84,Online,Grocery & Supermarkets,Delhi,Trusted Mobile App (iOS),1379,3,592.16,13.26,0
TXN-100308,CUST-1036,2025-05-21 22:18:24,858.36,Online,Dining & Food,Chennai,Trusted Mobile App (iOS),462,2,2615.98,7.82,0
TXN-100629,CUST-1200,2025-05-22 09:06:29,866.37,POS / In-Store,Dining & Food,Chennai,Desktop Web Browser,1389,2,665.14,13.86,0
TXN-100442,CUST-1162,2025-05-22 10:16:50,77.2,Online,Dining & Food,Hyderabad,Trusted Mobile App (Android),356,1,310.65,5.73,0
TXN-100427,CUST-1033,2025-05-22 15:47:55,562.98,Online,Grocery & Supermarkets,Jaipur,Trusted Mobile App (iOS),1432,1,492.81,1.9,0
TXN-100334,CUST-1170,2025-05-22 18:42:37,311.65,POS / In-Store,Grocery & Supermarkets,Jaipur,Trusted Mobile App (Android),1421,1,177.92,7.24,0
TXN-100276,CUST-1046,2025-05-22 19:54:54,1315.98,POS / In-Store,Dining & Food,Kochi,Trusted Mobile App (iOS),1793,3,1711.68,21.78,0
TXN-100100,CUST-1241,2025-05-22 20:07:35,825.17,Online,Healthcare & Medical,Pune,Desktop Web Browser,368,3,1102.34,4.66,0
TXN-100841,CUST-1079,2025-05-23 09:06:39,161.07,Online,Utilities & Bills,Hyderabad,Desktop Web Browser,481,3,226.0,14.09,0
TXN-100719,CUST-1128,2025-05-23 11:41:21,923.7,Online,Healthcare & Medical,Delhi,Desktop Web Browser,466,2,785.69,14.84,0
TXN-100832,CUST-1157,2025-05-23 11:52:47,676.84,Online,Utilities & Bills,Ahmedabad,Desktop Web Browser,346,3,1135.46,21.09,0
TXN-100180,CUST-1044,2025-05-23 12:08:58,791.01,POS / In-Store,Grocery & Supermarkets,Pune,Trusted Mobile App (iOS),479,1,537.95,9.05,0
TXN-100220,CUST-1027,2025-05-23 14:19:21,406.4,Online,Healthcare & Medical,Kolkata,Trusted Mobile App (iOS),1402,1,1295.59,1.06,0
TXN-100540,CUST-1187,2025-05-23 15:29:23,1134.68,Online,Healthcare & Medical,Pune,Trusted Mobile App (Android),854,3,2062.68,9.66,0
TXN-101023,CUST-1057,2025-05-23 15:31:07,501.09,UPI Transfer,Utilities & Bills,Chennai,Desktop Web Browser,1590,3,878.37,14.25,0
TXN-100047,CUST-1094,2025-05-23 16:20:38,550.42,POS / In-Store,Utilities & Bills,Hyderabad,Trusted Mobile App (iOS),1128,3,899.55,3.57,0
TXN-100189,CUST-1194,2025-05-24 09:32:44,1674.37,Online,Grocery & Supermarkets,Hyderabad,Trusted Mobile App (Android),1639,2,709.89,6.55,0
TXN-100738,CUST-1210,2025-05-24 10:35:01,948.49,POS / In-Store,Utilities & Bills,Mumbai,Trusted Mobile App (iOS),1624,3,894.29,15.73,0
TXN-100355,CUST-1140,2025-05-24 13:18:35,1734.55,Online,Grocery & Supermarkets,Kolkata,Trusted Mobile App (iOS),1437,2,884.9,17.71,0
TXN-100210,CUST-1008,2025-05-24 13:28:43,836.54,Online,Utilities & Bills,Jaipur,Trusted Mobile App (iOS),1496,3,885.22,7.3,0
TXN-100014,CUST-1056,2025-05-24 16:06:49,1297.85,UPI Transfer,Grocery & Supermarkets,Bengaluru,Trusted Mobile App (Android),36,3,1305.51,5.68,0
TXN-100600,CUST-1114,2025-05-24 16:12:27,734.79,POS / In-Store,Utilities & Bills,Jaipur,Trusted Mobile App (iOS),1773,2,1062.2,15.76,0
TXN-100435,CUST-1184,2025-05-24 19:14:05,426.4,POS / In-Store,Utilities & Bills,Kochi,Trusted Mobile App (Android),1388,2,705.08,7.89,0
TXN-101031,CUST-1148,2025-05-24 20:23:05,1910.62,POS / In-Store,Grocery & Supermarkets,Jaipur,Mobile Web Browser,259,2,1196.63,2.06,0
TXN-100370,CUST-1192,2025-05-24 23:18:59,1407.04,POS / In-Store,Dining & Food,Chennai,Trusted Mobile App (Android),1152,1,3268.42,7.72,0
TXN-100994,CUST-1134,2025-05-25 10:12:27,491.04,Online,Dining & Food,Jaipur,Trusted Mobile App (iOS),1397,2,834.48,9.88,0
TXN-101131,CUST-1004,2025-05-25 11:06:32,726.47,POS / In-Store,Utilities & Bills,Jaipur,Trusted Mobile App (iOS),1239,2,217.96,14.37,0
TXN-100066,CUST-1025,2025-05-25 11:35:09,857.08,POS / In-Store,Grocery & Supermarkets,Chennai,Trusted Mobile App (Android),1331,2,1167.73,17.24,0
TXN-100874,CUST-1178,2025-05-25 12:24:33,582.24,POS / In-Store,Dining & Food,Kochi,Trusted Mobile App (iOS),551,1,602.89,11.78,0
TXN-101050,CUST-1210,2025-05-25 12:32:49,588.18,UPI Transfer,Utilities & Bills,Mumbai,Trusted Mobile App (iOS),1624,3,683.25,10.07,0
TXN-100436,CUST-1167,2025-05-25 15:26:24,1172.34,Online,Healthcare & Medical,Hyderabad,Trusted Mobile App (Android),702,3,838.76,1.7,0
TXN-100911,CUST-1170,2025-05-25 16:30:30,268.08,UPI Transfer,Healthcare & Medical,Jaipur,Trusted Mobile App (Android),1421,2,414.81,11.11,0
TXN-100511,CUST-1238,2025-05-25 16:36:43,1022.89,Online,Utilities & Bills,Ahmedabad,Trusted Mobile App (iOS),588,2,1131.94,6.02,0
TXN-100175,CUST-1031,2025-05-26 00:42:34,1316.32,Online,Healthcare & Medical,Hyderabad,Trusted Mobile App (iOS),976,1,1417.65,4.75,0
TXN-101194,CUST-1103,2025-05-26 03:46:11,50260.12,Online,Crypto & Digital Assets,Delhi,New Emulated Device,791,9,416.4,730.9,1
TXN-100149,CUST-1048,2025-05-26 10:36:28,272.9,Online,Utilities & Bills,Mumbai,Desktop Web Browser,894,2,665.96,20.51,0
TXN-100842,CUST-1054,2025-05-26 16:00:07,975.17,POS / In-Store,Healthcare & Medical,Ahmedabad,Desktop Web Browser,726,3,651.92,20.09,0
TXN-100946,CUST-1036,2025-05-26 16:30:54,1437.25,POS / In-Store,Grocery & Supermarkets,Chennai,Trusted Mobile App (iOS),462,2,2299.22,6.4,0
TXN-100919,CUST-1113,2025-05-26 19:25:42,1034.44,POS / In-Store,Dining & Food,Jaipur,Trusted Mobile App (iOS),146,3,822.82,4.12,0
TXN-101138,CUST-1069,2025-05-27 04:34:54,207243.37,Online,Luxury Goods & Jewelry,Jaipur,Mobile Web Browser,1291,12,809.04,348.5,1
TXN-100771,CUST-1159,2025-05-27 07:29:11,174.9,POS / In-Store,Grocery & Supermarkets,Bengaluru,Trusted Mobile App (Android),80,2,186.7,14.42,0
TXN-100072,CUST-1041,2025-05-27 09:17:33,853.69,UPI Transfer,Utilities & Bills,Hyderabad,Desktop Web Browser,1179,1,1210.95,7.92,0
TXN-101007,CUST-1082,2025-05-27 09:35:38,1592.41,UPI Transfer,Healthcare & Medical,Mumbai,Trusted Mobile App (Android),175,2,1136.83,9.14,0
TXN-100730,CUST-1013,2025-05-27 10:28:29,1366.76,Online,Dining & Food,Bengaluru,Trusted Mobile App (iOS),1593,2,3050.07,13.4,0
TXN-100970,CUST-1088,2025-05-27 13:22:17,592.16,Online,Healthcare & Medical,Ahmedabad,Trusted Mobile App (iOS),1379,2,624.47,46.15,0
TXN-100002,CUST-1011,2025-05-27 14:12:53,354.09,UPI Transfer,Grocery & Supermarkets,Mumbai,Trusted Mobile App (iOS),1459,3,421.16,11.37,0
TXN-100748,CUST-1062,2025-05-27 14:31:50,912.59,Online,Utilities & Bills,Jaipur,Desktop Web Browser,1256,2,720.41,9.33,0
TXN-100848,CUST-1122,2025-05-27 20:21:50,698.07,UPI Transfer,Healthcare & Medical,Kolkata,Trusted Mobile App (Android),448,2,633.11,16.08,0
TXN-100093,CUST-1073,2025-05-27 21:14:49,1139.12,UPI Transfer,Dining & Food,Hyderabad,Desktop Web Browser,668,2,1416.69,5.92,0
TXN-100290,CUST-1244,2025-05-28 12:13:19,422.63,POS / In-Store,Healthcare & Medical,Kochi,Desktop Web Browser,1387,1,206.7,2.71,0
TXN-100518,CUST-1148,2025-05-28 13:20:14,1280.1,UPI Transfer,Grocery & Supermarkets,Jaipur,Trusted Mobile App (iOS),259,2,1519.26,5.51,0
TXN-100468,CUST-1034,2025-05-28 13:31:50,1001.53,POS / In-Store,Dining & Food,Kolkata,Trusted Mobile App (iOS),499,1,1096.16,10.5,0
TXN-100433,CUST-1209,2025-05-28 18:18:12,1290.76,UPI Transfer,Grocery & Supermarkets,Hyderabad,Mobile Web Browser,1373,2,1018.55,0.65,0
TXN-100632,CUST-1029,2025-05-28 20:25:30,380.39,UPI Transfer,Utilities & Bills,Delhi,Desktop Web Browser,1330,3,441.6,2.43,0
TXN-100624,CUST-1134,2025-05-29 06:35:06,786.46,Online,Dining & Food,Jaipur,Trusted Mobile App (iOS),1397,1,812.04,5.83,0
TXN-100617,CUST-1031,2025-05-29 09:38:45,1015.01,UPI Transfer,Healthcare & Medical,Hyderabad,Trusted Mobile App (iOS),976,3,686.44,10.67,0
TXN-100620,CUST-1050,2025-05-29 10:38:50,1667.55,POS / In-Store,Utilities & Bills,Pune,Desktop Web Browser,988,2,1000.96,10.01,0
TXN-100487,CUST-1105,2025-05-29 11:00:33,644.6,Online,Dining & Food,Pune,Desktop Web Browser,1526,1,670.94,32.24,0
TXN-101073,CUST-1100,2025-05-29 11:27:04,908.28,Online,Utilities & Bills,Hyderabad,Trusted Mobile App (iOS),862,2,806.76,10.12,0
TXN-100564,CUST-1195,2025-05-29 13:11:11,553.75,UPI Transfer,Healthcare & Medical,Kochi,Desktop Web Browser,1370,1,786.23,17.43,0
TXN-100057,CUST-1213,2025-05-29 13:52:30,974.59,POS / In-Store,Grocery & Supermarkets,Jaipur,Trusted Mobile App (iOS),1767,2,944.09,6.25,0
TXN-100811,CUST-1130,2025-05-29 20:28:51,5061.33,Online,Grocery & Supermarkets,Kolkata,Trusted Mobile App (iOS),530,3,7033.28,4.13,0
TXN-100025,CUST-1011,2025-05-29 22:33:44,511.88,POS / In-Store,Healthcare & Medical,Mumbai,Trusted Mobile App (iOS),1459,3,354.09,16.53,0
TXN-100395,CUST-1203,2025-05-30 10:27:10,434.9,Online,Utilities & Bills,Hyderabad,Trusted Mobile App (iOS),331,3,467.04,8.85,0
TXN-100391,CUST-1211,2025-05-30 15:10:47,387.72,POS / In-Store,Grocery & Supermarkets,Pune,Trusted Mobile App (iOS),390,1,408.25,6.5,0
TXN-100190,CUST-1155,2025-05-30 19:49:33,1050.09,UPI Transfer,Healthcare & Medical,Hyderabad,Desktop Web Browser,240,1,1429.42,11.6,0
TXN-100464,CUST-1236,2025-05-30 20:26:41,562.99,POS / In-Store,Grocery & Supermarkets,Delhi,Trusted Mobile App (Android),1132,3,741.8,67.84,0
TXN-100588,CUST-1188,2025-05-30 20:33:55,940.55,Online,Healthcare & Medical,Chennai,Desktop Web Browser,290,2,1360.32,14.67,0
TXN-100720,CUST-1197,2025-05-30 22:21:15,780.69,POS / In-Store,Healthcare & Medical,Ahmedabad,Desktop Web Browser,467,2,1114.45,3.5,0
TXN-101179,CUST-1240,2025-05-31 03:57:17,76378.67,Wire Transfer,Electronics & Gadgets,Chennai,Mobile Web Browser,1331,11,347.14,718.45,1
TXN-101122,CUST-1033,2025-05-31 05:37:06,167.14,POS / In-Store,Dining & Food,Jaipur,Trusted Mobile App (iOS),1432,1,562.98,15.62,0
TXN-100028,CUST-1249,2025-05-31 07:42:03,4226.03,POS / In-Store,Utilities & Bills,Ahmedabad,Trusted Mobile App (Android),721,3,1857.49,8.58,0
TXN-100247,CUST-1066,2025-05-31 10:14:26,462.09,Online,Dining & Food,Hyderabad,Desktop Web Browser,191,1,584.21,0.54,0
TXN-100626,CUST-1005,2025-05-31 20:02:40,890.12,POS / In-Store,Grocery & Supermarkets,Pune,Trusted Mobile App (iOS),91,2,4502.4,1.07,0
TXN-100729,CUST-1214,2025-05-31 20:32:12,749.56,POS / In-Store,Utilities & Bills,Delhi,Trusted Mobile App (Android),303,1,539.84,1.55,0
TXN-100557,CUST-1042,2025-06-01 08:24:17,1242.48,UPI Transfer,Dining & Food,Jaipur,Trusted Mobile App (Android),1559,2,1561.29,17.93,0
TXN-100079,CUST-1086,2025-06-01 10:33:08,276.03,POS / In-Store,Dining & Food,Kochi,Trusted Mobile App (Android),527,1,360.63,16.35,0
TXN-100907,CUST-1181,2025-06-01 12:12:30,589.73,Online,Dining & Food,Kochi,Desktop Web Browser,1503,2,884.85,54.59,0
TXN-100343,CUST-1212,2025-06-01 17:06:58,829.17,POS / In-Store,Grocery & Supermarkets,Jaipur,Trusted Mobile App (Android),132,2,629.23,1.31,0
TXN-100108,CUST-1221,2025-06-01 17:17:07,1745.6,POS / In-Store,Healthcare & Medical,Hyderabad,Desktop Web Browser,597,2,1229.3,6.94,0
TXN-100113,CUST-1061,2025-06-01 18:24:40,277.91,UPI Transfer,Utilities & Bills,Mumbai,Trusted Mobile App (iOS),1134,2,314.19,53.28,0
TXN-100542,CUST-1137,2025-06-01 21:32:57,317.32,UPI Transfer,Utilities & Bills,Delhi,Trusted Mobile App (iOS),1550,2,682.51,10.54,0
TXN-100033,CUST-1088,2025-06-02 07:18:45,701.02,POS / In-Store,Healthcare & Medical,Delhi,Trusted Mobile App (iOS),1379,1,876.68,15.16,0
TXN-100444,CUST-1149,2025-06-02 11:23:33,969.58,POS / In-Store,Utilities & Bills,Delhi,Desktop Web Browser,335,3,825.83,4.85,0
TXN-100324,CUST-1030,2025-06-02 13:38:49,3129.63,Online,Utilities & Bills,Bengaluru,Desktop Web Browser,1523,3,1914.18,5.1,0
TXN-100528,CUST-1146,2025-06-02 14:11:31,891.52,Online,Healthcare & Medical,Bengaluru,Mobile Web Browser,934,2,733.18,1.86,0
TXN-100207,CUST-1117,2025-06-02 22:22:47,644.47,UPI Transfer,Grocery & Supermarkets,Hyderabad,Trusted Mobile App (Android),275,2,718.12,8.17,0
TXN-100847,CUST-1150,2025-06-03 05:58:19,585.61,POS / In-Store,Utilities & Bills,Jaipur,Trusted Mobile App (iOS),1739,2,631.15,9.64,0
TXN-100922,CUST-1224,2025-06-03 14:52:44,784.25,POS / In-Store,Utilities & Bills,Delhi,Desktop Web Browser,615,2,435.9,2.53,0
TXN-100475,CUST-1052,2025-06-03 15:03:05,343.07,POS / In-Store,Utilities & Bills,Mumbai,Desktop Web Browser,1506,3,735.23,17.04,0
TXN-101011,CUST-1157,2025-06-03 15:44:11,1118.87,Online,Utilities & Bills,Kochi,Desktop Web Browser,346,1,1162.57,2.91,0
TXN-101034,CUST-1248,2025-06-03 16:07:12,4350.23,POS / In-Store,Dining & Food,Ahmedabad,Trusted Mobile App (Android),463,3,2002.26,71.0,0
TXN-100679,CUST-1105,2025-06-03 16:16:51,584.18,POS / In-Store,Healthcare & Medical,Pune,Desktop Web Browser,1526,1,644.6,8.39,0
TXN-100298,CUST-1132,2025-06-03 16:45:45,667.9,POS / In-Store,Grocery & Supermarkets,Ahmedabad,Desktop Web Browser,1470,1,1079.05,2.87,0
TXN-100059,CUST-1092,2025-06-03 17:01:43,348.57,POS / In-Store,Grocery & Supermarkets,Delhi,Trusted Mobile App (iOS),854,3,931.27,1.42,0
TXN-100931,CUST-1246,2025-06-03 17:54:22,1237.43,POS / In-Store,Healthcare & Medical,Pune,Trusted Mobile App (iOS),975,1,2047.58,4.04,0
TXN-100537,CUST-1229,2025-06-03 20:39:22,336.42,UPI Transfer,Healthcare & Medical,Hyderabad,Trusted Mobile App (iOS),879,2,455.47,9.41,0
TXN-100959,CUST-1223,2025-06-04 09:31:27,2374.79,Online,Utilities & Bills,Hyderabad,Trusted Mobile App (Android),930,3,2106.73,5.99,0
TXN-100768,CUST-1134,2025-06-04 09:49:33,834.48,UPI Transfer,Grocery & Supermarkets,Jaipur,Trusted Mobile App (iOS),1397,1,862.0,8.17,0
TXN-100211,CUST-1208,2025-06-04 10:51:59,664.05,UPI Transfer,Grocery & Supermarkets,Pune,Trusted Mobile App (Android),848,2,700.45,3.77,0
TXN-100507,CUST-1161,2025-06-04 13:51:34,2977.26,UPI Transfer,Dining & Food,Pune,Desktop Web Browser,1799,1,1762.59,7.76,0
TXN-100742,CUST-1162,2025-06-04 16:35:07,288.04,POS / In-Store,Grocery & Supermarkets,Hyderabad,Trusted Mobile App (Android),356,3,244.27,11.77,0
TXN-101101,CUST-1067,2025-06-04 17:07:27,184.26,POS / In-Store,Dining & Food,Delhi,Mobile Web Browser,1025,1,371.16,7.87,0
TXN-100659,CUST-1063,2025-06-04 21:31:52,579.25,Online,Dining & Food,Kolkata,Trusted Mobile App (Android),69,1,926.52,8.13,0
TXN-100547,CUST-1047,2025-06-05 08:21:36,822.63,UPI Transfer,Healthcare & Medical,Bengaluru,Trusted Mobile App (iOS),1315,2,596.59,52.75,0
TXN-100986,CUST-1182,2025-06-05 10:40:55,1092.29,UPI Transfer,Dining & Food,Hyderabad,Trusted Mobile App (Android),913,2,635.77,7.36,0
TXN-101126,CUST-1006,2025-06-05 17:58:54,1365.12,Online,Dining & Food,Delhi,Trusted Mobile App (iOS),506,2,741.03,13.91,0
TXN-100453,CUST-1120,2025-06-05 18:35:24,422.27,POS / In-Store,Grocery & Supermarkets,Delhi,Trusted Mobile App (Android),1376,3,315.04,16.08,0
TXN-100177,CUST-1026,2025-06-05 21:23:47,728.56,UPI Transfer,Healthcare & Medical,Kolkata,Desktop Web Browser,788,1,870.38,15.2,0
TXN-101184,CUST-1221,2025-06-06 01:10:57,140051.28,Wire Transfer,Electronics & Gadgets,Pune,Mobile Web Browser,596,12,2748.08,213.98,1
TXN-100069,CUST-1058,2025-06-06 07:38:27,942.32,UPI Transfer,Utilities & Bills,Chennai,Desktop Web Browser,247,2,654.66,21.59,0
TXN-100852,CUST-1249,2025-06-06 21:14:31,1210.45,Online,Utilities & Bills,Ahmedabad,Trusted Mobile App (Android),721,2,1260.55,7.5,0
TXN-100208,CUST-1012,2025-06-07 07:54:24,2594.65,POS / In-Store,Dining & Food,Pune,Trusted Mobile App (Android),599,3,1796.46,2.41,0
TXN-100752,CUST-1001,2025-06-07 16:41:39,1894.75,POS / In-Store,Utilities & Bills,Mumbai,Desktop Web Browser,1548,3,1024.53,23.31,0
TXN-100758,CUST-1249,2025-06-07 18:24:06,1260.55,Online,Grocery & Supermarkets,Ahmedabad,Trusted Mobile App (Android),721,2,2865.29,13.94,0
TXN-100221,CUST-1199,2025-06-07 18:55:35,891.91,Online,Dining & Food,Bengaluru,Desktop Web Browser,203,1,713.56,11.57,0
TXN-100462,CUST-1066,2025-06-07 19:36:47,654.51,UPI Transfer,Dining & Food,Hyderabad,Desktop Web Browser,191,2,462.09,13.35,0
TXN-100656,CUST-1137,2025-06-07 20:59:11,531.21,UPI Transfer,Healthcare & Medical,Delhi,Trusted Mobile App (iOS),1550,1,317.32,11.47,0
TXN-100181,CUST-1242,2025-06-08 07:26:14,1249.4,Online,Grocery & Supermarkets,Ahmedabad,Trusted Mobile App (iOS),1304,1,846.4,11.54,0
TXN-100570,CUST-1017,2025-06-08 10:31:30,598.38,Online,Healthcare & Medical,Mumbai,Desktop Web Browser,970,2,338.72,11.27,0
TXN-100862,CUST-1038,2025-06-08 11:31:30,924.89,POS / In-Store,Utilities & Bills,Hyderabad,Desktop Web Browser,1052,1,1006.18,9.25,0
TXN-100406,CUST-1247,2025-06-08 13:29:29,1346.53,POS / In-Store,Grocery & Supermarkets,Kochi,Trusted Mobile App (iOS),562,3,903.87,20.26,0
TXN-100213,CUST-1045,2025-06-08 16:58:42,614.51,Online,Dining & Food,Bengaluru,Desktop Web Browser,1040,2,956.74,1.98,0
TXN-100924,CUST-1161,2025-06-08 18:14:22,2504.88,Online,Grocery & Supermarkets,Pune,Desktop Web Browser,1799,3,2240.33,5.39,0
TXN-100805,CUST-1111,2025-06-08 22:10:19,188.15,POS / In-Store,Healthcare & Medical,Mumbai,Trusted Mobile App (iOS),1226,2,174.94,16.94,0
